Altitude,Pressure,TempKelvin
1071.144,2.400810000e-10,182.3
1069.401,2.453710000e-10,182.6
1067.658,2.507700000e-10,183.036
1065.915,2.562820000e-10,183.391
1064.172,2.619080000e-10,183.859
1062.429,2.676460000e-10,184.355
1060.686,2.735070000e-10,184.632
1058.944,2.794850000e-10,185.103
1057.202,2.855850000e-10,185.543
1055.459,2.918070000e-10,186.049
1053.717,2.981530000e-10,186.567
1051.975,3.046280000e-10,187.022
1050.233,3.112380000e-10,187.312
1048.491,3.179780000e-10,187.866
1046.75,3.248570000e-10,188.202
1045.008,3.318750000e-10,188.641
1043.267,3.390370000e-10,189.075
1041.526,3.463460000e-10,189.413
1039.784,3.538060000e-10,189.746
1038.043,3.614220000e-10,190.043
1036.303,3.691950000e-10,190.363
1034.562,3.771250000e-10,190.849
1032.821,3.852200000e-10,191.127
1031.081,3.934840000e-10,191.409
1029.34,4.019190000e-10,191.708
1027.6,4.105260000e-10,192.099
1025.942,4.188920000e-10,192.346
1024.202,4.278520000e-10,192.696
1022.462,4.369940000e-10,193.061
1020.722,4.463300000e-10,193.283
1018.982,4.558610000e-10,193.528
1017.243,4.655870000e-10,193.852
1015.504,4.755190000e-10,194.069
1013.764,4.856610000e-10,194.342
1012.025,4.960110000e-10,194.656
1010.286,5.065820000e-10,194.807
1008.548,5.173860000e-10,194.871
1006.809,5.284260000e-10,194.929
1005.07,5.396830000e-10,195.427
1003.332,5.510020000e-10,198.664
1001.594,5.627120000e-10,196.273
999.8555,5.746410000e-10,196.939
998.1175,5.867540000e-10,198.214
996.3796,5.988940000e-10,202.039
994.6419,6.112360000e-10,203.011
992.9042,6.239020000e-10,202.092
991.1668,6.366840000e-10,204.556
989.4294,6.498960000e-10,202.182
987.6922,6.633810000e-10,202.375
985.9551,6.768610000e-10,206.77
984.2182,6.909290000e-10,202.403
982.4814,7.053250000e-10,202.102
980.7447,7.196630000e-10,207.236
979.0082,7.345400000e-10,204.039
977.2718,7.499570000e-10,201.206
975.5355,7.656860000e-10,201.532
973.7994,7.818680000e-10,200.205
972.0634,7.979400000e-10,205.904
970.3276,8.149610000e-10,198.755
968.5918,8.324380000e-10,197.903
966.8563,8.502470000e-10,198.54
965.1208,8.689200000e-10,193.688
963.3855,8.880330000e-10,193.561
961.6503,9.077290000e-10,192.173
959.9153,9.280630000e-10,190.493
958.1804,9.489100000e-10,190.143
956.4457,9.704670000e-10,188.227
954.7111,9.925580000e-10,188.032
952.9766,1.015270000e-9,187.226
951.2423,1.038660000e-9,186.158
949.5081,1.062930000e-9,183.805
947.774,1.087750000e-9,184.056
946.0401,1.113580000e-9,181.275
944.3063,1.139800000e-9,182.901
942.5727,1.166450000e-9,184.304
940.8392,1.194180000e-9,181.514
939.1059,1.222410000e-9,182.744
937.3726,1.251600000e-9,181.03
935.7208,1.279830000e-9,182.653
933.9879,1.310910000e-9,178.448
932.2551,1.342410000e-9,180.412
930.5224,1.374610000e-9,180.927
928.7899,1.407470000e-9,181.697
927.0576,1.441660000e-9,179.045
925.3254,1.476510000e-9,180.032
923.5933,1.512440000e-9,179.039
921.8613,1.549440000e-9,178.302
920.1296,1.587500000e-9,177.726
918.3979,1.626130000e-9,179.563
916.6664,1.666060000e-9,178.121
914.9351,1.707250000e-9,177.087
913.2038,1.750050000e-9,174.857
911.4728,1.794240000e-9,173.827
909.7419,1.839870000e-9,172.732
908.0111,1.887150000e-9,171.187
906.2805,1.935760000e-9,170.938
904.55,1.986420000e-9,168.428
902.8196,2.038750000e-9,167.557
901.0895,2.093180000e-9,165.517
899.3594,2.149440000e-9,164.572
897.6295,2.207540000e-9,163.846
895.8998,2.268130000e-9,161.559
894.1702,2.330020000e-9,162.632
892.4407,2.394360000e-9,160.903
890.7114,2.460860000e-9,160.125
888.9823,2.529560000e-9,159.507
887.2533,2.599160000e-9,161.905
885.5244,2.671400000e-9,160.463
883.7957,2.745460000e-9,161.022
882.0671,2.821460000e-9,161.389
880.3387,2.899230000e-9,162.221
878.6105,2.979310000e-9,162.05
876.8824,3.060990000e-9,163.361
875.1544,3.144420000e-9,164.447
873.4266,3.229260000e-9,166.251
871.699,3.316380000e-9,166.395
869.9715,3.405440000e-9,167.299
868.2441,3.496050000e-9,168.973
866.5169,3.588530000e-9,170.083
